Date,Source,Start_Hour,End_Hour,Production
2/26/2023,Wind,17,18,18051
1/7/2023,Wind,5,6,10262
6/3/2020,Wind,23,0,3683
10/11/2024,Solar,17,18,3556
9/26/2020,Wind,9,10,11246
6/11/2020,Wind,22,23,3909
1/28/2020,Wind,10,11,12987
1/21/2025,Wind,0,1,1210
2/7/2023,Wind,11,12,9517
8/17/2024,Wind,22,23,2408
4/7/2020,Wind,19,20,1971
11/18/2021,Wind,8,9,1817
10/19/2020,Wind,18,19,6659
10/13/2025,Wind,17,18,9362
1/18/2024,Wind,8,9,7755
12/9/2020,Wind,3,4,2518
5/18/2022,Solar,11,12,5814
11/26/2021,Wind,14,15,12653
4/21/2022,Wind,4,5,3354
11/16/2021,Wind,17,18,997
3/3/2025,Wind,2,3,3177
11/15/2021,Wind,22,23,1190
1/28/2024,Wind,22,23,9203
11/24/2020,Wind,15,16,3478
12/28/2020,Wind,10,11,8666
5/26/2021,Wind,17,18,8501
3/20/2023,Solar,12,13,8613
9/29/2023,Wind,0,1,6503
5/28/2024,Wind,12,13,12992
5/7/2023,Wind,4,5,1644
3/7/2020,Wind,13,14,5851
8/21/2025,Wind,18,19,9974
8/16/2023,Wind,7,8,2047
11/14/2020,Wind,17,18,9187
6/9/2024,Solar,9,10,2265
4/28/2024,Wind,14,15,7361
10/20/2025,Wind,1,2,13116
6/10/2025,Wind,22,23,1822
8/25/2022,Solar,10,11,4870
7/11/2025,Solar,13,14,13057
6/19/2020,Solar,8,9,2120
10/2/2023,Wind,1,2,2511
12/24/2024,Wind,6,7,3087
6/21/2024,Wind,18,19,8537
11/10/2024,Wind,3,4,699
6/9/2024,Solar,16,17,4699
9/16/2020,Solar,10,11,2486
4/19/2020,Wind,0,1,1476
5/22/2020,Wind,4,5,3981
1/13/2021,Wind,14,15,8363
8/26/2020,Wind,22,23,2102
1/3/2023,Wind,15,16,9035
6/1/2024,Wind,0,1,6325
12/27/2021,Wind,4,5,4859
3/10/2020,Wind,19,20,11560
1/12/2024,Wind,10,11,7101
5/13/2025,Wind,3,4,778
7/11/2023,Solar,12,13,9090
5/2/2024,Wind,22,23,10099
4/11/2024,Solar,15,16,7830
4/2/2024,Wind,3,4,12881
1/5/2020,Wind,20,21,1866
5/6/2025,Wind,2,3,10973
11/1/2024,Solar,11,12,5193
11/5/2021,Solar,11,12,4471
1/23/2022,Solar,14,15,5443
7/12/2021,Wind,6,7,2449
12/17/2021,Wind,9,10,7522
4/12/2025,Wind,10,11,9316
12/2/2022,Wind,22,23,6777
12/26/2023,Wind,15,16,4387
1/11/2024,Wind,22,23,7264
1/30/2022,Wind,8,9,1935
5/9/2021,Wind,0,1,6909
6/8/2024,Solar,8,9,3057
1/3/2022,Wind,3,4,9945
3/23/2021,Wind,2,3,2209
12/24/2020,Wind,6,7,10656
10/10/2024,Wind,19,20,3695
5/6/2023,Solar,12,13,6882
6/26/2021,Wind,4,5,185
9/17/2025,Wind,21,22,2855
4/24/2023,Wind,16,17,9691
9/6/2020,Solar,10,11,3044
9/6/2023,Wind,5,6,2295
4/17/2020,Wind,2,3,2140
3/20/2025,Wind,16,17,7679
7/16/2021,Wind,11,12,6977
3/18/2025,Wind,10,11,15177
9/25/2025,Wind,17,18,4486
2/22/2024,Wind,23,0,15643
6/20/2022,Solar,13,14,7456
6/12/2022,Solar,8,9,3007
3/9/2023,Wind,18,19,13804
5/9/2022,Wind,6,7,2226
5/5/2024,Wind,7,8,2579
12/4/2023,Wind,7,8,13712
8/4/2023,Solar,14,15,9711
4/6/2020,Wind,3,4,8031
9/15/2024,Wind,5,6,3382
4/5/2021,Wind,3,4,3346
1/27/2024,Wind,3,4,2096
3/12/2023,Wind,4,5,6830
6/8/2022,Wind,21,22,6976
2/17/2021,Wind,13,14,11476
8/16/2020,Wind,1,2,2149
7/7/2020,Solar,12,13,5078
10/31/2023,Wind,13,14,12274
2/11/2024,Wind,20,21,8630
6/12/2025,Solar,10,11,9373
10/28/2024,Wind,4,5,1027
7/11/2022,Wind,23,0,4311
12/25/2023,Wind,19,20,12990
3/27/2022,Solar,12,13,6255
2/14/2022,Wind,23,0,6512
1/29/2025,Wind,6,7,12896
3/12/2021,Wind,0,1,12379
7/5/2022,Wind,2,3,3640
8/19/2021,Solar,13,14,4835
8/5/2025,Solar,12,13,7071
8/28/2024,Wind,22,23,2348
12/27/2021,Wind,16,17,9445
9/18/2021,Wind,2,3,1168
9/23/2025,Wind,14,15,13351
3/20/2020,Wind,6,7,3577
4/27/2020,Wind,17,18,2626
3/22/2025,Wind,16,17,7212
6/12/2020,Wind,4,5,4286
9/12/2020,Wind,1,2,1147
4/18/2021,Solar,11,12,5661
7/10/2024,Solar,13,14,10399
10/7/2023,Wind,6,7,1898
12/8/2024,Wind,8,9,17304
3/17/2024,Wind,4,5,3960
9/19/2023,Wind,3,4,3900
10/21/2020,Wind,9,10,13322
9/16/2025,Wind,16,17,13968
7/8/2022,Wind,18,19,6914
8/29/2022,Wind,20,21,3839
3/7/2024,Wind,9,10,9031
6/16/2021,Wind,19,20,1787
10/21/2020,Wind,10,11,14414
1/10/2025,Wind,6,7,3643
3/27/2024,Wind,23,0,13594
1/20/2022,Wind,19,20,5272
10/23/2023,Wind,20,21,4431
11/13/2023,Wind,2,3,10550
10/24/2023,Wind,13,14,9197
9/13/2024,Solar,15,16,11435
5/8/2025,Wind,3,4,5647
6/26/2023,Solar,12,13,9710
8/17/2024,Solar,16,17,5446
3/9/2022,Wind,15,16,7922
11/29/2020,Wind,4,5,4505
5/23/2020,Wind,19,20,7295
11/4/2022,Wind,23,0,4294
6/2/2024,Wind,23,0,3481
12/16/2024,Wind,10,11,7735
2/6/2021,Wind,20,21,5019
11/9/2021,Wind,23,0,871
5/12/2022,Wind,0,1,5274
5/11/2020,Wind,18,19,11450
3/11/2021,Wind,10,11,15343
7/19/2021,Wind,17,18,7420
7/11/2020,Wind,18,19,4848
3/20/2024,Wind,20,21,1807
1/29/2025,Wind,5,6,13127
2/4/2024,Wind,3,4,6061
3/2/2025,Solar,12,13,12731
2/6/2025,Wind,2,3,3446
9/12/2024,Wind,22,23,3733
4/22/2020,Wind,0,1,4913
11/2/2020,Wind,10,11,12708
9/17/2022,Wind,17,18,8890
4/20/2025,Wind,8,9,8177
1/25/2021,Wind,16,17,4070
12/4/2020,Wind,8,9,9046
8/1/2023,Wind,15,16,16234
10/31/2022,Wind,23,0,12858
11/12/2022,Solar,12,13,5376
8/20/2023,Solar,16,17,6206
6/14/2023,Wind,21,22,3516
4/23/2022,Wind,11,12,7331
10/2/2023,Wind,18,19,4842
1/3/2024,Wind,18,19,18044
10/14/2021,Wind,8,9,2391
1/12/2020,Wind,7,8,7395
7/8/2023,Solar,18,19,4324
4/6/2025,Wind,18,19,10223
11/1/2021,Wind,4,5,8718
4/20/2023,Wind,13,14,12448
6/29/2024,Wind,23,0,3681
11/28/2022,Wind,19,20,3265
3/10/2024,Wind,4,5,2756
3/28/2021,Wind,3,4,3508
8/25/2023,Wind,1,2,2215
10/19/2021,Wind,22,23,10753
9/2/2024,Solar,9,10,4316
5/23/2023,Wind,7,8,6042
5/3/2020,Wind,4,5,1977
5/9/2024,Wind,4,5,3813
5/17/2024,Solar,8,9,3361
2/12/2023,Wind,6,7,2940
7/29/2025,Solar,16,17,10808
9/29/2021,Wind,23,0,2764
7/4/2020,Wind,20,21,7973
12/27/2022,Wind,20,21,9837
11/12/2024,Wind,5,6,9736
9/6/2022,Wind,22,23,2980
11/26/2025,Solar,11,12,6772
5/20/2020,Solar,13,14,5433
8/30/2025,Wind,5,6,4447
4/14/2024,Solar,17,18,5047
9/30/2021,Wind,16,17,6986
8/25/2024,Wind,2,3,6839
3/23/2024,Wind,17,18,15588
3/7/2022,Wind,14,15,10522
8/29/2021,Solar,13,14,7380
5/3/2020,Solar,16,17,4316
3/4/2025,Wind,6,7,2904
8/19/2022,Wind,19,20,4511
11/5/2024,Wind,21,22,91
11/26/2020,Solar,13,14,3501
11/22/2023,Wind,20,21,4282
3/30/2021,Wind,6,7,2984
9/25/2025,Wind,7,8,3047
8/31/2022,Solar,10,11,4337
1/15/2024,Wind,8,9,3779
8/19/2022,Wind,6,7,2570
7/17/2022,Solar,11,12,8145
2/14/2022,Wind,8,9,11199
12/7/2020,Wind,0,1,1051
1/3/2025,Wind,20,21,3705
10/10/2024,Wind,6,7,8274
7/13/2024,Solar,19,20,2289
10/13/2021,Solar,10,11,4051
2/19/2021,Wind,7,8,5554
3/8/2025,Wind,20,21,12639
11/3/2020,Wind,22,23,3571
6/6/2024,Wind,22,23,2561
9/30/2024,Wind,16,17,11102
4/11/2020,Wind,2,3,3011
6/29/2022,Solar,8,9,2385
6/15/2021,Solar,8,9,2124
8/14/2022,Wind,2,3,4666
5/5/2022,Wind,3,4,2050
8/7/2022,Wind,20,21,6195
8/31/2024,Solar,16,17,7347
6/23/2022,Wind,18,19,3896
8/10/2025,Wind,7,8,3182
6/7/2020,Wind,6,7,2147
1/1/2021,Wind,4,5,998
1/25/2021,Wind,2,3,6191
8/20/2022,Wind,23,0,981
3/8/2021,Wind,22,23,2943
10/11/2023,Wind,23,0,7262
12/31/2020,Wind,1,2,5746
3/31/2021,Wind,9,10,3600
8/23/2020,Wind,13,14,8729
12/1/2021,Wind,21,22,5719
1/11/2024,Wind,14,15,8407
4/19/2022,Wind,21,22,4160
7/30/2023,Wind,22,23,5928
5/20/2025,Wind,18,19,8914
6/13/2025,Solar,17,18,8341
4/30/2025,Solar,12,13,5410
7/6/2022,Solar,14,15,7868
6/7/2020,Solar,10,11,3437
2/19/2021,Wind,16,17,6776
5/11/2024,Wind,0,1,6497
7/7/2021,Solar,12,13,5172
7/20/2020,Solar,14,15,5919
2/24/2025,Wind,16,17,9544
4/15/2020,Wind,20,21,3450
6/2/2023,Wind,6,7,7517
1/19/2023,Wind,2,3,3478
11/16/2021,Wind,19,20,1157
7/1/2025,Wind,4,5,1055
2/21/2023,Wind,9,10,3045
8/9/2024,Wind,7,8,5677
3/25/2020,Wind,9,10,4738
9/19/2024,Wind,15,16,15959
8/24/2025,Wind,21,22,3236
3/4/2022,Wind,18,19,3151
7/21/2023,Wind,21,22,3094
7/4/2025,Solar,18,19,5949
1/3/2024,Wind,7,8,17121
9/14/2025,Wind,18,19,13786
6/30/2024,Wind,2,3,3727
12/19/2023,Wind,16,17,12111
3/26/2022,Wind,13,14,13203
2/9/2021,Wind,5,6,1784
2/5/2025,Wind,3,4,2214
5/31/2025,Wind,5,6,1059
10/31/2021,Wind,7,8,10139
4/27/2025,Solar,14,15,4067
2/13/2022,Wind,21,22,15035
6/23/2024,Wind,5,6,2326
4/21/2025,Solar,11,12,8025
3/16/2021,Wind,5,6,3210
4/29/2023,Wind,2,3,1638
12/23/2022,Wind,20,21,12401
1/30/2021,Wind,16,17,6987
7/30/2020,Wind,1,2,2163
5/5/2021,Wind,18,19,8828
2/4/2021,Wind,23,0,3467
1/19/2021,Wind,9,10,11722
7/21/2023,Wind,23,0,3035
6/8/2023,Wind,4,5,4806
5/14/2023,Wind,21,22,3817
6/19/2025,Wind,6,7,4893
5/18/2023,Solar,10,11,7144
2/15/2025,Wind,7,8,5705
11/20/2024,Wind,12,13,9330
9/22/2020,Solar,15,16,2638
12/15/2024,Wind,17,18,8504
11/20/2024,Wind,8,9,5746
6/14/2023,Wind,0,1,4779
3/11/2022,Wind,17,18,11304
4/28/2023,Wind,18,19,6113
4/1/2024,Wind,14,15,9631
9/13/2023,Solar,14,15,5717
5/29/2021,Solar,10,11,4347
4/1/2024,Wind,19,20,9379
12/3/2021,Wind,2,3,2724
11/9/2023,Wind,18,19,13237
1/13/2023,Wind,7,8,14510
1/22/2023,Wind,8,9,5974
4/13/2020,Wind,7,8,5354
6/29/2022,Wind,3,4,1211
4/29/2020,Wind,20,21,6006
10/5/2021,Wind,14,15,12713
8/27/2025,Wind,8,9,3210
6/23/2023,Wind,4,5,1872
5/4/2021,Wind,4,5,13020
5/3/2021,Wind,3,4,632
9/10/2023,Wind,2,3,3759
7/22/2024,Solar,10,11,7974
6/20/2020,Wind,20,21,1472
9/1/2024,Wind,1,2,4179
8/7/2023,Solar,15,16,9917
8/9/2022,Wind,19,20,7289
5/11/2021,Wind,0,1,2157
2/5/2021,Wind,23,0,2434
11/23/2024,Wind,14,15,19392
2/4/2025,Wind,18,19,3899
12/24/2020,Wind,0,1,11579
6/19/2023,Solar,11,12,5286
2/24/2024,Wind,6,7,7785
11/20/2023,Wind,20,21,8192
10/26/2021,Wind,10,11,3866
9/3/2021,Solar,18,19,1713
8/21/2022,Wind,2,3,603
5/17/2024,Wind,22,23,897
3/5/2024,Wind,20,21,3263
5/24/2023,Wind,7,8,5947
9/13/2020,Solar,12,13,3974
10/7/2021,Wind,2,3,1888
10/26/2025,Wind,3,4,9730
11/13/2024,Wind,19,20,5232
3/5/2025,Wind,0,1,2433
3/17/2022,Wind,0,1,5222
11/3/2022,Wind,8,9,10595
4/22/2023,Wind,18,19,6589
9/6/2024,Solar,15,16,6409
8/23/2021,Wind,17,18,7555
2/6/2020,Solar,14,15,4784
10/24/2020,Wind,21,22,11731
4/6/2021,Wind,9,10,4798
11/12/2020,Wind,3,4,7385
4/22/2021,Wind,5,6,5855
6/18/2021,Wind,22,23,3480
12/6/2022,Wind,21,22,2155
11/17/2021,Wind,4,5,1951
10/18/2025,Solar,10,11,8416
4/15/2020,Wind,2,3,6207
2/17/2020,Wind,22,23,10239
3/16/2025,Wind,4,5,8436
5/9/2021,Wind,3,4,7771
8/12/2020,Wind,8,9,2236
10/13/2021,Wind,22,23,2205
9/11/2024,Wind,21,22,5700
11/7/2024,Wind,8,9,2657
3/31/2020,Wind,23,0,7111
10/18/2023,Wind,9,10,11888
12/30/2021,Wind,5,6,8676
6/5/2021,Solar,9,10,4441
2/18/2024,Wind,14,15,13623
8/7/2020,Solar,11,12,3922
2/12/2024,Wind,22,23,3745
3/9/2024,Wind,4,5,11240
9/5/2022,Wind,8,9,3208
10/14/2020,Wind,3,4,1902
10/12/2023,Solar,13,14,9093
12/20/2023,Wind,0,1,9136
11/28/2021,Wind,22,23,5114
8/29/2024,Wind,3,4,2495
4/22/2023,Wind,9,10,6597
10/2/2024,Solar,14,15,5400
5/25/2023,Wind,11,12,14511
1/21/2024,Wind,17,18,14481
5/21/2020,Wind,0,1,2748
3/4/2023,Wind,18,19,3131
3/21/2022,Wind,9,10,5460
1/2/2023,Wind,10,11,5987
1/20/2023,Wind,20,21,5467
7/22/2023,Wind,7,8,2381
11/17/2025,Wind,9,10,8893
1/15/2025,Wind,22,23,3441
10/15/2023,Wind,18,19,3213
7/5/2024,Solar,15,16,11741
8/15/2024,Solar,17,18,8514
10/1/2021,Wind,13,14,9911
1/21/2022,Wind,4,5,4963
12/19/2022,Wind,7,8,13202
8/13/2025,Wind,5,6,1029
12/22/2021,Wind,9,10,3623
5/26/2025,Wind,17,18,10107
3/19/2024,Wind,21,22,1227
1/17/2022,Wind,1,2,1358
10/15/2023,Wind,19,20,3573
2/16/2025,Solar,12,13,8762
10/7/2022,Wind,2,3,1154
9/15/2021,Wind,4,5,1977
3/6/2025,Wind,22,23,10880
12/9/2021,Wind,15,16,5400
1/2/2023,Wind,0,1,11969
4/17/2021,Wind,23,0,5520
7/30/2021,Wind,2,3,1817
8/24/2020,Wind,19,20,1914
5/15/2020,Wind,3,4,7329
11/24/2023,Wind,16,17,11600
9/6/2023,Wind,22,23,3137
11/3/2025,Wind,16,17,8685
10/27/2025,Wind,16,17,15610
6/28/2025,Wind,0,1,1627
6/10/2025,Wind,3,4,1674
5/31/2022,Wind,2,3,1818
10/14/2020,Wind,14,15,7046
8/14/2023,Wind,7,8,2587
7/23/2020,Wind,4,5,1527
4/16/2022,Solar,12,13,10869
4/16/2025,Wind,18,19,4853
6/5/2021,Wind,0,1,2191
4/24/2020,Wind,22,23,2176
11/23/2023,Wind,12,13,7931
11/10/2023,Wind,4,5,12591
9/24/2024,Wind,9,10,8855
2/22/2025,Wind,15,16,10495
5/5/2025,Wind,5,6,9828
3/5/2025,Solar,10,11,8585
6/28/2024,Wind,4,5,3214
10/16/2020,Wind,11,12,4358
1/6/2023,Wind,5,6,7744
9/5/2022,Wind,5,6,2599
11/25/2022,Wind,12,13,6116
12/14/2020,Wind,0,1,9700
12/23/2023,Wind,9,10,14222
10/4/2022,Wind,19,20,937
8/26/2020,Wind,7,8,8615
10/7/2023,Wind,2,3,1790
1/26/2020,Wind,9,10,3118
1/5/2022,Wind,20,21,4018
11/26/2025,Wind,20,21,2920
6/15/2022,Wind,22,23,2879
9/26/2021,Wind,1,2,2233
7/28/2023,Wind,21,22,3768
6/4/2022,Wind,8,9,3189
1/10/2020,Wind,10,11,6407
9/30/2024,Wind,4,5,12240
10/1/2024,Wind,5,6,7834
11/18/2025,Wind,21,22,8784
4/3/2024,Wind,23,0,11683
10/31/2025,Wind,2,3,10049
2/22/2025,Wind,2,3,10894
7/27/2023,Wind,14,15,16122
9/17/2024,Wind,18,19,13680
12/6/2021,Wind,10,11,3931
11/25/2023,Wind,2,3,8586
2/26/2021,Wind,10,11,3948
7/3/2020,Wind,23,0,2522
3/19/2024,Wind,1,2,1178
11/12/2021,Solar,12,13,4637
9/20/2023,Wind,16,17,14551
1/23/2022,Wind,16,17,3865
9/30/2024,Wind,12,13,20041
11/11/2020,Wind,22,23,7638
1/17/2021,Wind,4,5,5008
11/26/2020,Wind,6,7,2436
9/14/2023,Wind,5,6,710
12/17/2020,Wind,7,8,5368
11/10/2022,Wind,17,18,3142
7/2/2022,Wind,22,23,1832
3/17/2023,Wind,9,10,9108
3/29/2023,Solar,12,13,9902
6/27/2025,Solar,11,12,9500
2/9/2025,Wind,5,6,3088
9/18/2020,Wind,14,15,6021
11/18/2024,Wind,7,8,9481
4/19/2022,Solar,11,12,4623
11/27/2020,Wind,10,11,2632
11/16/2020,Wind,11,12,9214
2/12/2020,Wind,2,3,9274
7/15/2021,Wind,0,1,7907
11/27/2025,Wind,4,5,6967
8/5/2024,Solar,14,15,8671
5/16/2021,Wind,20,21,9142
2/24/2021,Wind,21,22,6699
3/5/2020,Wind,6,7,5871
6/3/2024,Wind,1,2,3047
2/6/2025,Wind,7,8,5595
9/2/2023,Wind,2,3,2089
11/14/2022,Wind,16,17,4420
1/31/2020,Wind,9,10,6229
6/13/2021,Wind,7,8,2420
8/14/2024,Wind,19,20,3688
5/25/2024,Solar,18,19,3720
12/27/2020,Wind,22,23,7389
4/1/2020,Solar,13,14,5326
1/18/2023,Wind,18,19,5216
3/13/2021,Wind,23,0,11499
7/25/2024,Solar,9,10,4811
12/25/2024,Solar,11,12,3467
6/23/2023,Wind,6,7,1435
4/22/2022,Solar,14,15,8327
3/16/2020,Wind,14,15,3423
6/6/2022,Wind,1,2,2710
12/11/2021,Wind,0,1,10034
10/12/2021,Wind,8,9,2616
4/8/2025,Solar,11,12,9010
7/30/2025,Solar,11,12,7443
12/19/2020,Wind,8,9,11340
7/6/2023,Solar,13,14,7124
6/13/2021,Solar,15,16,4905
7/11/2020,Solar,10,11,4169
9/4/2020,Solar,18,19,2508
8/18/2020,Wind,21,22,697
6/23/2024,Solar,19,20,3387
12/18/2020,Wind,5,6,5793
10/4/2025,Wind,6,7,17093
3/12/2024,Wind,22,23,8894
10/21/2024,Wind,9,10,5133
3/11/2025,Wind,22,23,4647
8/6/2021,Wind,13,14,12722
1/25/2025,Wind,15,16,5523
3/12/2020,Wind,3,4,10434
12/28/2021,Wind,1,2,12227
6/8/2023,Wind,7,8,4772
10/3/2024,Wind,11,12,11198
1/18/2023,Wind,19,20,5226
6/6/2022,Wind,4,5,1864
12/8/2021,Wind,18,19,5364
3/15/2020,Wind,1,2,3727
3/18/2022,Wind,12,13,14015
3/11/2022,Wind,20,21,10416
2/6/2025,Wind,16,17,12071
4/23/2022,Wind,0,1,5823
2/13/2023,Solar,14,15,6344
12/26/2023,Wind,20,21,2721
8/24/2020,Wind,0,1,2460
10/29/2020,Wind,13,14,8549
5/24/2022,Wind,23,0,1737
10/21/2024,Wind,8,9,4204
4/16/2022,Wind,18,19,8184
5/16/2022,Solar,19,20,1701
5/19/2024,Wind,23,0,1146
10/9/2022,Solar,17,18,3480
5/19/2022,Wind,10,11,7130
7/1/2022,Wind,7,8,2336
5/9/2023,Wind,8,9,4052
2/3/2022,Wind,16,17,2472
6/6/2021,Solar,14,15,5111
9/20/2021,Wind,4,5,1552
5/8/2024,Wind,19,20,4590
5/31/2020,Wind,17,18,6587
3/27/2022,Wind,22,23,2412
9/12/2022,Wind,18,19,2581
8/18/2024,Solar,11,12,8765
5/4/2020,Solar,15,16,5337
10/23/2024,Wind,6,7,1709
2/10/2022,Wind,6,7,5360
4/8/2020,Solar,17,18,2595
9/2/2022,Wind,1,2,2750
5/22/2022,Wind,2,3,2963
1/28/2022,Wind,8,9,1216
7/12/2021,Wind,5,6,2454
11/5/2023,Wind,1,2,14785
2/12/2024,Wind,7,8,2207
6/9/2024,Wind,4,5,3499
5/3/2023,Wind,18,19,8694
2/22/2025,Wind,9,10,10315
11/23/2024,Wind,3,4,9018
4/20/2024,Wind,23,0,6161
1/14/2022,Solar,10,11,2655
12/22/2024,Wind,14,15,18534
1/1/2023,Wind,16,17,9041
7/31/2023,Wind,6,7,8004
6/19/2021,Solar,15,16,4434
6/15/2025,Wind,7,8,2381
7/13/2023,Solar,11,12,8460
11/20/2022,Wind,14,15,11679
7/29/2023,Wind,16,17,11633
6/26/2024,Solar,17,18,5746
5/27/2025,Wind,2,3,6782
5/17/2023,Solar,11,12,12591
11/5/2021,Wind,8,9,3138
9/20/2024,Wind,9,10,6343
8/2/2023,Wind,15,16,20359
5/13/2024,Wind,23,0,6358
12/25/2024,Wind,16,17,1322
9/29/2020,Wind,18,19,1250
2/4/2021,Wind,9,10,2756
1/26/2021,Wind,12,13,5374
3/2/2023,Solar,11,12,5920
8/29/2020,Wind,0,1,3168
8/28/2020,Wind,14,15,8716
5/10/2023,Wind,8,9,7126
4/24/2023,Wind,17,18,8130
4/19/2022,Wind,2,3,2920
4/23/2022,Wind,13,14,8065
9/25/2025,Wind,1,2,3175
5/17/2023,Solar,10,11,10667
3/17/2020,Wind,21,22,596
7/6/2023,Solar,12,13,6939
4/9/2020,Solar,9,10,2595
5/1/2023,Solar,12,13,7715
4/21/2023,Solar,18,19,4021
5/5/2023,Wind,22,23,1319
4/24/2020,Wind,1,2,1022
7/17/2023,Solar,12,13,9207
11/6/2020,Wind,18,19,6817
3/17/2020,Solar,9,10,1714
7/28/2020,Wind,7,8,3211
7/19/2022,Wind,6,7,5940
7/9/2020,Wind,18,19,5677
6/24/2023,Wind,7,8,3270
11/27/2021,Wind,10,11,9185
2/12/2022,Solar,14,15,7521
11/6/2021,Wind,4,5,2796
2/14/2021,Wind,15,16,9763
6/24/2024,Solar,18,19,5797
4/4/2020,Wind,9,10,3591
10/23/2022,Wind,0,1,6954
12/10/2023,Wind,20,21,15601
5/26/2023,Wind,21,22,7754
5/22/2025,Wind,20,21,5574
12/27/2021,Wind,1,2,3966
6/27/2022,Wind,6,7,1238
3/24/2022,Solar,16,17,4803
9/27/2020,Wind,18,19,8052
5/2/2022,Wind,6,7,2029
1/5/2020,Wind,9,10,2245
2/15/2021,Wind,0,1,9792
1/16/2024,Wind,1,2,2010
1/16/2025,Wind,16,17,3827
6/20/2025,Solar,14,15,11681
5/14/2023,Wind,8,9,3884
6/16/2025,Solar,9,10,6557
2/4/2021,Wind,17,18,2798
10/22/2023,Wind,3,4,8628
5/19/2024,Solar,10,11,2455
5/17/2022,Solar,9,10,4347
6/4/2022,Solar,15,16,5828
2/22/2025,Wind,5,6,10238
12/7/2021,Wind,14,15,12122
9/6/2024,Solar,17,18,4893
7/12/2022,Wind,6,7,2572
11/15/2024,Solar,14,15,4951
3/22/2020,Wind,13,14,10827
9/30/2023,Wind,7,8,889
8/15/2025,Wind,1,2,4242
1/7/2023,Wind,14,15,15880
2/28/2024,Wind,2,3,3703
4/15/2023,Wind,17,18,13143
4/1/2021,Solar,15,16,6405
9/22/2025,Wind,12,13,15222
3/29/2023,Wind,2,3,4865
2/7/2021,Wind,8,9,4598
8/3/2022,Solar,18,19,3379
3/11/2022,Wind,16,17,12628
9/22/2021,Wind,20,21,1945
7/24/2024,Wind,6,7,1089
4/2/2025,Wind,18,19,15030
8/1/2024,Wind,0,1,1649
2/15/2020,Wind,9,10,8611
12/28/2020,Wind,16,17,9395
6/30/2023,Solar,13,14,8565
5/31/2022,Wind,0,1,2131
6/21/2024,Wind,6,7,1717
8/5/2021,Wind,17,18,9475
5/13/2022,Solar,16,17,6107
12/19/2022,Wind,11,12,14450
4/21/2024,Wind,7,8,5871
11/2/2023,Wind,0,1,17146
11/4/2023,Wind,13,14,18105
11/29/2020,Wind,16,17,2659
1/4/2021,Wind,7,8,1589
12/23/2020,Wind,22,23,12177
12/28/2024,Wind,23,0,638
5/28/2020,Wind,17,18,6840
4/12/2020,Wind,0,1,978
12/15/2020,Wind,21,22,4427
3/21/2022,Wind,18,19,3512
12/31/2022,Wind,19,20,16435
5/31/2021,Solar,15,16,7096
11/13/2024,Wind,4,5,6882
4/9/2023,Solar,12,13,7478
2/22/2021,Wind,1,2,7591
2/25/2025,Wind,4,5,3644
12/19/2021,Wind,18,19,3022
11/24/2020,Wind,23,0,6768
9/10/2021,Wind,22,23,1997
4/13/2021,Wind,1,2,1796
8/4/2022,Wind,0,1,1586
5/4/2025,Wind,18,19,12606
8/29/2020,Wind,14,15,5103
7/19/2023,Wind,8,9,4118
12/4/2023,Wind,3,4,13158
12/4/2022,Wind,4,5,3430
6/13/2024,Wind,20,21,4639
5/7/2025,Wind,1,2,8947
8/28/2023,Wind,19,20,4554
8/5/2023,Wind,20,21,14188
1/18/2025,Wind,3,4,1157
5/23/2022,Wind,0,1,3636
11/30/2025,Wind,6,7,4387
10/7/2021,Solar,16,17,4917
3/12/2020,Wind,6,7,9223
1/20/2021,Wind,15,16,14624
8/5/2024,Wind,22,23,1034
10/23/2025,Wind,3,4,12997
10/20/2020,Wind,6,7,10003
5/5/2022,Solar,12,13,5897
1/23/2020,Wind,22,23,2779
7/7/2021,Solar,13,14,5429
7/25/2020,Wind,1,2,1543
7/18/2020,Wind,1,2,1515
9/26/2021,Wind,6,7,2281
4/29/2024,Wind,1,2,2419
9/19/2021,Wind,22,23,2332
8/30/2022,Wind,4,5,3592
9/16/2023,Solar,13,14,8664
6/22/2022,Wind,1,2,3887
4/19/2020,Wind,19,20,4931
4/9/2024,Wind,22,23,8756
3/11/2025,Wind,17,18,5580
10/1/2024,Wind,9,10,7164
8/16/2024,Wind,19,20,3335
9/5/2024,Wind,1,2,3657
9/29/2025,Solar,11,12,7678
5/24/2020,Wind,5,6,3046
4/15/2023,Wind,10,11,10771
6/7/2023,Wind,3,4,4685
9/2/2021,Wind,17,18,5612
1/2/2023,Wind,22,23,4218
11/4/2021,Wind,16,17,3606
12/6/2024,Wind,11,12,12425
12/13/2023,Wind,4,5,9180
11/30/2024,Solar,13,14,4668
9/16/2025,Wind,6,7,9715
3/3/2023,Wind,20,21,5832
2/17/2023,Wind,3,4,7265
7/19/2024,Wind,3,4,1551
5/9/2022,Solar,10,11,4782
4/8/2022,Wind,9,10,6382
8/30/2023,Wind,19,20,5549
2/15/2023,Solar,16,17,3695
6/9/2022,Solar,16,17,8567
2/13/2020,Wind,6,7,11612
3/20/2023,Solar,16,17,5436
11/15/2023,Wind,14,15,10772
12/12/2024,Wind,22,23,3318
5/14/2021,Wind,21,22,3668
5/18/2024,Solar,9,10,3617
10/24/2020,Wind,0,1,5673
11/19/2020,Wind,11,12,10362
5/17/2023,Wind,0,1,7939
